timestamp,tx_id,rx_id,link_type,throughput_mbps,is_active
0.0,BS_1,vehicle_0,V2I,317.4747760328183,True
1.0,BS_1,vehicle_0,V2I,325.4777460451084,True
2.0,BS_1,vehicle_0,V2I,333.8323362313231,True
3.0,BS_1,vehicle_0,V2I,343.1442792274149,True
4.0,BS_1,vehicle_0,V2I,352.51805362976535,True
5.0,BS_1,vehicle_0,V2I,361.9501428162096,False
5.0,BS_1,vehicle_1,V2I,344.3504000172214,False
5.0,BS_1,vehicle_2,V2I,408.3095296348424,True
5.0,vehicle_0,vehicle_1,V2V,868.279263458878,True
5.0,vehicle_0,vehicle_2,V2V,621.7318730140526,False
5.0,vehicle_1,vehicle_0,V2V,868.279263458878,False
5.0,vehicle_1,vehicle_2,V2V,522.0509820635123,False
5.0,vehicle_2,vehicle_0,V2V,621.7318730140526,False
5.0,vehicle_2,vehicle_1,V2V,522.0509820635123,False
6.0,BS_1,vehicle_0,V2I,371.7440976940903,False
6.0,BS_1,vehicle_1,V2I,353.42834272041955,False
6.0,BS_1,vehicle_2,V2I,420.53210770653345,True
6.0,vehicle_0,vehicle_1,V2V,864.634147890844,True
6.0,vehicle_0,vehicle_2,V2V,618.1274823133216,False
6.0,vehicle_1,vehicle_0,V2V,864.634147890844,False
6.0,vehicle_1,vehicle_2,V2V,518.1730341202119,False
6.0,vehicle_2,vehicle_0,V2V,618.1274823133216,False
6.0,vehicle_2,vehicle_1,V2V,518.1730341202119,False
7.0,BS_1,vehicle_0,V2I,381.90171575472925,False
7.0,BS_1,vehicle_1,V2I,362.56058690086655,False
7.0,BS_1,vehicle_2,V2I,432.49872596558606,True
7.0,vehicle_0,vehicle_1,V2V,863.9714241913057,True
7.0,vehicle_0,vehicle_2,V2V,617.1446836708177,False
7.0,vehicle_1,vehicle_0,V2V,863.9714241913057,False
7.0,vehicle_1,vehicle_2,V2V,517.5269943044786,False
7.0,vehicle_2,vehicle_0,V2V,617.1446836708177,False
7.0,vehicle_2,vehicle_1,V2V,517.5269943044786,False
8.0,BS_1,vehicle_0,V2I,392.42447535585467,False
8.0,BS_1,vehicle_1,V2I,372.0510634196294,False
8.0,BS_1,vehicle_2,V2I,444.83468742124137,True
8.0,vehicle_0,vehicle_1,V2V,854.3628084452482,True
8.0,vehicle_0,vehicle_2,V2V,618.1274823133216,False
8.0,vehicle_1,vehicle_0,V2V,854.3628084452482,False
8.0,vehicle_1,vehicle_2,V2V,515.2665056695485,False
8.0,vehicle_2,vehicle_0,V2V,618.1274823133216,False
8.0,vehicle_2,vehicle_1,V2V,515.2665056695485,False
9.0,BS_1,vehicle_0,V2I,403.9374318362137,False
9.0,BS_1,vehicle_1,V2I,382.2103967038647,False
9.0,BS_1,vehicle_2,V2I,457.8580422705454,True
9.0,vehicle_0,vehicle_1,V2V,847.4059123520208,True
9.0,vehicle_0,vehicle_2,V2V,619.7656876449897,False
9.0,vehicle_1,vehicle_0,V2V,847.4059123520208,False
9.0,vehicle_1,vehicle_2,V2V,514.2980373996521,False
9.0,vehicle_2,vehicle_0,V2V,619.7656876449897,False
9.0,vehicle_2,vehicle_1,V2V,514.2980373996521,False
10.0,BS_1,flow_east.0,V2I,349.4877176501538,True
10.0,BS_1,flow_west.0,V2I,479.24917949165024,False
10.0,BS_1,vehicle_0,V2I,415.51022385718545,False
10.0,BS_1,vehicle_1,V2I,391.80394676636746,False
10.0,BS_1,vehicle_2,V2I,470.9329866216002,False
10.0,flow_east.0,flow_west.0,V2V,99.62228024691149,False
10.0,flow_east.0,vehicle_0,V2V,83.27922332972535,False
10.0,flow_east.0,vehicle_1,V2V,77.32580792187953,False
10.0,flow_east.0,vehicle_2,V2V,97.81157808865277,False
10.0,flow_west.0,flow_east.0,V2V,99.62228024691149,False
10.0,flow_west.0,vehicle_0,V2V,592.9337778041358,False
10.0,flow_west.0,vehicle_1,V2V,492.0781057320576,False
10.0,flow_west.0,vehicle_2,V2V,1235.6927107956592,True
10.0,vehicle_0,flow_east.0,V2V,83.27922332972535,False
10.0,vehicle_0,flow_west.0,V2V,592.9337778041358,False
10.0,vehicle_0,vehicle_1,V2V,834.157337989934,True
10.0,vehicle_0,vehicle_2,V2V,622.7151029258898,False
10.0,vehicle_1,flow_east.0,V2V,77.32580792187953,False
10.0,vehicle_1,flow_west.0,V2V,492.0781057320576,False
10.0,vehicle_1,vehicle_0,V2V,834.157337989934,False
10.0,vehicle_1,vehicle_2,V2V,512.0390164767683,False
10.0,vehicle_2,flow_east.0,V2V,97.81157808865277,False
10.0,vehicle_2,flow_west.0,V2V,1235.6927107956592,False
10.0,vehicle_2,vehicle_0,V2V,622.7151029258898,False
10.0,vehicle_2,vehicle_1,V2V,512.0390164767683,False
11.0,BS_1,flow_east.0,V2I,340.1334971218473,True
11.0,BS_1,flow_west.0,V2I,464.867733041794,True
11.0,BS_1,vehicle_0,V2I,427.7685725027452,True
11.0,BS_1,vehicle_1,V2I,402.0662830177585,True
11.0,BS_1,vehicle_2,V2I,484.375841162788,True
11.0,flow_east.0,flow_west.0,V2V,92.20407771076891,False
11.0,flow_east.0,vehicle_0,V2V,83.13363152952836,False
11.0,flow_east.0,vehicle_1,V2V,77.0505220475112,False
11.0,flow_east.0,vehicle_2,V2V,97.64811599326376,False
11.0,flow_west.0,flow_east.0,V2V,92.20407771076891,False
11.0,flow_west.0,vehicle_0,V2V,749.8030283673594,False
11.0,flow_west.0,vehicle_1,V2V,585.7484965264321,False
11.0,flow_west.0,vehicle_2,V2V,916.0159200808766,False
11.0,vehicle_0,flow_east.0,V2V,83.13363152952836,False
11.0,vehicle_0,flow_west.0,V2V,749.8030283673594,False
11.0,vehicle_0,vehicle_1,V2V,822.2368290633128,False
11.0,vehicle_0,vehicle_2,V2V,623.6984235058114,False
11.0,vehicle_1,flow_east.0,V2V,77.0505220475112,False
11.0,vehicle_1,flow_west.0,V2V,585.7484965264321,False
11.0,vehicle_1,vehicle_0,V2V,822.2368290633128,False
11.0,vehicle_1,vehicle_2,V2V,509.1361009943205,False
11.0,vehicle_2,flow_east.0,V2V,97.64811599326376,False
11.0,vehicle_2,flow_west.0,V2V,916.0159200808766,False
11.0,vehicle_2,vehicle_0,V2V,623.6984235058114,False
11.0,vehicle_2,vehicle_1,V2V,509.1361009943205,False
12.0,BS_1,flow_east.0,V2I,331.43973651039096,True
12.0,BS_1,flow_west.0,V2I,451.4984623489202,False
12.0,BS_1,vehicle_0,V2I,439.4509725574016,False
12.0,BS_1,vehicle_1,V2I,413.0031512169344,True
12.0,BS_1,vehicle_2,V2I,498.1857443812832,True
12.0,flow_east.0,flow_west.0,V2V,85.63434103105182,False
12.0,flow_east.0,vehicle_0,V2V,83.27922332972535,False
12.0,flow_east.0,vehicle_1,V2V,77.0505220475112,False
12.0,flow_east.0,vehicle_2,V2V,97.81157808865277,False
12.0,flow_west.0,flow_east.0,V2V,85.63434103105182,False
12.0,flow_west.0,vehicle_0,V2V,1097.87669619619,True
12.0,flow_west.0,vehicle_1,V2V,728.3392859965907,False
12.0,flow_west.0,vehicle_2,V2V,681.8548815840076,False
12.0,vehicle_0,flow_east.0,V2V,83.27922332972535,False
12.0,vehicle_0,flow_west.0,V2V,1097.87669619619,False
12.0,vehicle_0,vehicle_1,V2V,818.9261522863301,False
12.0,vehicle_0,vehicle_2,V2V,623.370639942528,False
12.0,vehicle_1,flow_east.0,V2V,77.0505220475112,False
12.0,vehicle_1,flow_west.0,V2V,728.3392859965907,False
12.0,vehicle_1,vehicle_0,V2V,818.9261522863301,False
12.0,vehicle_1,vehicle_2,V2V,507.8464805384609,False
12.0,vehicle_2,flow_east.0,V2V,97.81157808865277,False
12.0,vehicle_2,flow_west.0,V2V,681.8548815840076,False
12.0,vehicle_2,vehicle_0,V2V,623.370639942528,False
12.0,vehicle_2,vehicle_1,V2V,507.8464805384609,False
13.0,BS_1,flow_east.0,V2I,323.1009266434054,True
13.0,BS_1,flow_west.0,V2I,438.8182456846362,False
13.0,BS_1,vehicle_0,V2I,452.7693716402421,True
13.0,BS_1,vehicle_1,V2I,424.30512748694633,False
13.0,BS_1,vehicle_2,V2I,513.007041080213,True
13.0,flow_east.0,flow_west.0,V2V,79.83687229418416,False
13.0,flow_east.0,vehicle_0,V2V,83.27922332972535,False
13.0,flow_east.0,vehicle_1,V2V,76.91315745757582,False
13.0,flow_east.0,vehicle_2,V2V,97.81157808865277,False
13.0,flow_west.0,flow_east.0,V2V,79.83687229418416,False
13.0,flow_west.0,vehicle_0,V2V,988.0025566979592,False
13.0,flow_west.0,vehicle_1,V2V,1019.5307892528276,True
13.0,flow_west.0,vehicle_2,V2V,554.4722320005012,False
13.0,vehicle_0,flow_east.0,V2V,83.27922332972535,False
13.0,vehicle_0,flow_west.0,V2V,988.0025566979592,False
13.0,vehicle_0,vehicle_1,V2V,808.0028050174326,False
13.0,vehicle_0,vehicle_2,V2V,624.3540206300363,False
13.0,vehicle_1,flow_east.0,V2V,76.91315745757582,False
13.0,vehicle_1,flow_west.0,V2V,1019.5307892528276,False
13.0,vehicle_1,vehicle_0,V2V,808.0028050174326,False
13.0,vehicle_1,vehicle_2,V2V,504.9461243030301,False
13.0,vehicle_2,flow_east.0,V2V,97.81157808865277,False
13.0,vehicle_2,flow_west.0,V2V,554.4722320005012,False
13.0,vehicle_2,vehicle_0,V2V,624.3540206300363,False
13.0,vehicle_2,vehicle_1,V2V,504.9461243030301,False
14.0,BS_1,flow_east.0,V2I,315.1139525640893,True
14.0,BS_1,flow_west.0,V2I,426.5086088741244,False
14.0,BS_1,vehicle_0,V2I,465.5056903704867,True
14.0,BS_1,vehicle_1,V2I,435.9727049704109,False
14.0,BS_1,vehicle_2,V2I,527.8732715327078,True
14.0,flow_east.0,flow_west.0,V2V,74.60627378117968,False
14.0,flow_east.0,vehicle_0,V2V,83.27922332972535,False
14.0,flow_east.0,vehicle_1,V2V,76.91315745757582,False
14.0,flow_east.0,vehicle_2,V2V,97.97523136487798,False
14.0,flow_west.0,flow_east.0,V2V,74.60627378117968,False
14.0,flow_west.0,vehicle_0,V2V,714.8110403446422,False
14.0,flow_west.0,vehicle_1,V2V,1075.9637034214518,True
14.0,flow_west.0,vehicle_2,V2V,468.0586809409692,False
14.0,vehicle_0,flow_east.0,V2V,83.27922332972535,False
14.0,vehicle_0,flow_west.0,V2V,714.8110403446422,False
14.0,vehicle_0,vehicle_1,V2V,809.3266882879713,False
14.0,vehicle_0,vehicle_2,V2V,620.0933596418705,False
14.0,vehicle_1,flow_east.0,V2V,76.91315745757582,False
14.0,vehicle_1,flow_west.0,V2V,1075.9637034214518,False
14.0,vehicle_1,vehicle_0,V2V,809.3266882879713,False
14.0,vehicle_1,vehicle_2,V2V,502.69154430316553,False
14.0,vehicle_2,flow_east.0,V2V,97.97523136487798,False
14.0,vehicle_2,flow_west.0,V2V,468.0586809409692,False
14.0,vehicle_2,vehicle_0,V2V,620.0933596418705,False
14.0,vehicle_2,vehicle_1,V2V,502.69154430316553,False
15.0,BS_1,flow_east.0,V2I,307.18268902207217,True
15.0,BS_1,flow_west.0,V2I,414.8832108926739,True
15.0,BS_1,vehicle_0,V2I,479.56939870622153,True
15.0,BS_1,vehicle_1,V2I,448.3234380064039,True
15.0,BS_1,vehicle_2,V2I,542.4556864508997,True
15.0,flow_east.0,flow_west.0,V2V,69.76878760268013,False
15.0,flow_east.0,vehicle_0,V2V,83.42500346787911,False
15.0,flow_east.0,vehicle_1,V2V,76.77597833410626,False
15.0,flow_east.0,vehicle_2,V2V,98.139075828415,False
15.0,flow_west.0,flow_east.0,V2V,69.76878760268013,False
15.0,flow_west.0,vehicle_0,V2V,574.6564277327512,False
15.0,flow_west.0,vehicle_1,V2V,746.1693781154876,False
15.0,flow_west.0,vehicle_2,V2V,403.6254639577022,False
15.0,vehicle_0,flow_east.0,V2V,83.42500346787911,False
15.0,vehicle_0,flow_west.0,V2V,574.6564277327512,False
15.0,vehicle_0,vehicle_1,V2V,801.3840728964636,False
15.0,vehicle_0,vehicle_2,V2V,621.4041499641611,False
15.0,vehicle_1,flow_east.0,V2V,76.77597833410626,False
15.0,vehicle_1,flow_west.0,V2V,746.1693781154876,False
15.0,vehicle_1,vehicle_0,V2V,801.3840728964636,False
15.0,vehicle_1,vehicle_2,V2V,500.4380786695991,False
15.0,vehicle_2,flow_east.0,V2V,98.139075828415,False
15.0,vehicle_2,flow_west.0,V2V,403.6254639577022,False
15.0,vehicle_2,vehicle_0,V2V,621.4041499641611,False
15.0,vehicle_2,vehicle_1,V2V,500.4380786695991,False
16.0,BS_1,flow_east.0,V2I,299.6003735546603,True
16.0,BS_1,flow_west.0,V2I,403.6254639577022,True
16.0,BS_1,vehicle_0,V2I,493.6845389624826,True
16.0,BS_1,vehicle_1,V2I,460.7238873646651,True
16.0,BS_1,vehicle_2,V2I,556.4229776116389,True
16.0,flow_east.0,flow_west.0,V2V,65.42066409384284,False
16.0,flow_east.0,vehicle_0,V2V,83.42500346787911,False
16.0,flow_east.0,vehicle_1,V2V,76.63898460276764,False
16.0,flow_east.0,vehicle_2,V2V,97.97523136487798,False
16.0,flow_west.0,flow_east.0,V2V,65.42066409384284,False
16.0,flow_west.0,vehicle_0,V2V,483.414083904372,False
16.0,flow_west.0,vehicle_1,V2V,598.4901490165557,False
16.0,flow_west.0,vehicle_2,V2V,354.6429054869848,False
16.0,vehicle_0,flow_east.0,V2V,83.42500346787911,False
16.0,vehicle_0,flow_west.0,V2V,483.414083904372,False
16.0,vehicle_0,vehicle_1,V2V,794.104831839203,False
16.0,vehicle_0,vehicle_2,V2V,625.009657602007,False
16.0,vehicle_1,flow_east.0,V2V,76.63898460276764,False
16.0,vehicle_1,flow_west.0,V2V,598.4901490165557,False
16.0,vehicle_1,vehicle_0,V2V,794.104831839203,False
16.0,vehicle_1,vehicle_2,V2V,500.4380786695991,False
16.0,vehicle_2,flow_east.0,V2V,97.97523136487798,False
16.0,vehicle_2,flow_west.0,V2V,354.6429054869848,False
16.0,vehicle_2,vehicle_0,V2V,625.009657602007,False
16.0,vehicle_2,vehicle_1,V2V,500.4380786695991,False
17.0,BS_1,flow_west.0,V2I,392.42447535585467,True
17.0,BS_1,vehicle_0,V2I,508.49124702051586,True
17.0,BS_1,vehicle_1,V2I,473.170134747745,True
17.0,BS_1,vehicle_2,V2I,570.419549124918,True
17.0,flow_west.0,vehicle_0,V2V,414.5697654032509,False
17.0,flow_west.0,vehicle_1,V2V,502.69154430316553,False
17.0,flow_west.0,vehicle_2,V2V,312.7580194312605,False
17.0,vehicle_0,flow_west.0,V2V,414.5697654032509,False
17.0,vehicle_0,vehicle_1,V2V,781.2044595372025,False
17.0,vehicle_0,vehicle_2,V2V,626.6489231978197,False
17.0,vehicle_1,flow_west.0,V2V,502.69154430316553,False
17.0,vehicle_1,vehicle_0,V2V,781.2044595372025,False
17.0,vehicle_1,vehicle_2,V2V,496.8992107842531,False
17.0,vehicle_2,flow_west.0,V2V,312.7580194312605,False
17.0,vehicle_2,vehicle_0,V2V,626.6489231978197,False
17.0,vehicle_2,vehicle_1,V2V,496.8992107842531,False
18.0,BS_1,flow_west.0,V2I,381.90171575472925,True
18.0,BS_1,vehicle_0,V2I,522.6975882735633,True
18.0,BS_1,vehicle_1,V2I,485.6585438533421,True
18.0,BS_1,vehicle_2,V2I,584.4427470435247,True
18.0,flow_west.0,vehicle_0,V2V,362.56058690086655,False
18.0,flow_west.0,vehicle_1,V2V,433.4457438524507,False
18.0,flow_west.0,vehicle_2,V2V,278.0550838693874,False
18.0,vehicle_0,flow_west.0,V2V,362.56058690086655,False
18.0,vehicle_0,vehicle_1,V2V,773.5989354550545,False
18.0,vehicle_0,vehicle_2,V2V,623.6984235058114,False
18.0,vehicle_1,flow_west.0,V2V,433.4457438524507,False
18.0,vehicle_1,vehicle_0,V2V,773.5989354550545,False
18.0,vehicle_1,vehicle_2,V2V,492.3993437501574,False
18.0,vehicle_2,flow_west.0,V2V,278.0550838693874,False
18.0,vehicle_2,vehicle_0,V2V,623.6984235058114,False
18.0,vehicle_2,vehicle_1,V2V,492.3993437501574,False
19.0,BS_1,flow_west.0,V2I,371.1303275341448,True
19.0,BS_1,vehicle_0,V2I,536.942441397319,True
19.0,BS_1,vehicle_1,V2I,498.50743650642033,True
19.0,BS_1,vehicle_2,V2I,596.5286777913177,True
19.0,flow_west.0,vehicle_0,V2V,318.9527431794668,False
19.0,flow_west.0,vehicle_1,V2V,378.5095708043106,False
19.0,flow_west.0,vehicle_2,V2V,248.2603425510303,False
19.0,vehicle_0,flow_west.0,V2V,318.9527431794668,False
19.0,vehicle_0,vehicle_1,V2V,764.012067304714,False
19.0,vehicle_0,vehicle_2,V2V,623.0428664083857,False
19.0,vehicle_1,flow_west.0,V2V,378.5095708043106,False
19.0,vehicle_1,vehicle_0,V2V,764.012067304714,False
19.0,vehicle_1,vehicle_2,V2V,488.54611078762537,False
19.0,vehicle_2,flow_west.0,V2V,248.2603425510303,False
19.0,vehicle_2,vehicle_0,V2V,623.0428664083857,False
19.0,vehicle_2,vehicle_1,V2V,488.54611078762537,False
20.0,BS_1,flow_east.1,V2I,315.1139525640893,True
20.0,BS_1,flow_west.0,V2I,361.3399274136934,True
20.0,BS_1,flow_west.1,V2I,181.15878937659377,True
20.0,BS_1,vehicle_0,V2I,551.8721371588431,True
20.0,BS_1,vehicle_1,V2I,511.71638426190566,True
20.0,BS_1,vehicle_2,V2I,606.9947300824459,True
20.0,flow_east.1,flow_west.0,V2V,577.5910397123184,False
20.0,flow_east.1,flow_west.1,V2V,142.72643675475405,False
20.0,flow_east.1,vehicle_0,V2V,214.58377466886296,False
20.0,flow_east.1,vehicle_1,V2V,248.2603425510303,False
20.0,flow_east.1,vehicle_2,V2V,173.63753103553503,False
20.0,flow_west.0,flow_east.1,V2V,577.5910397123184,False
20.0,flow_west.0,flow_west.1,V2V,180.68398393855293,False
20.0,flow_west.0,vehicle_0,V2V,283.46516455660765,False
20.0,flow_west.0,vehicle_1,V2V,334.1317191912465,False
20.0,flow_west.0,vehicle_2,V2V,223.92580803175304,False
20.0,flow_west.1,flow_east.1,V2V,142.72643675475405,False
20.0,flow_west.1,flow_west.0,V2V,180.68398393855293,False
20.0,flow_west.1,vehicle_0,V2V,432.49872596558606,False
20.0,flow_west.1,vehicle_1,V2V,357.98786999080045,False
20.0,flow_west.1,vehicle_2,V2V,627.3046982380895,False
20.0,vehicle_0,flow_east.1,V2V,214.58377466886296,False
20.0,vehicle_0,flow_west.0,V2V,283.46516455660765,False
20.0,vehicle_0,flow_west.1,V2V,432.49872596558606,False
20.0,vehicle_0,vehicle_1,V2V,755.7500940470244,False
20.0,vehicle_0,vehicle_2,V2V,626.6489231978197,False
20.0,vehicle_1,flow_east.1,V2V,248.2603425510303,False
20.0,vehicle_1,flow_west.0,V2V,334.1317191912465,False
20.0,vehicle_1,flow_west.1,V2V,357.98786999080045,False
20.0,vehicle_1,vehicle_0,V2V,755.7500940470244,False
20.0,vehicle_1,vehicle_2,V2V,487.5833615095528,False
20.0,vehicle_2,flow_east.1,V2V,173.63753103553503,False
20.0,vehicle_2,flow_west.0,V2V,223.92580803175304,False
20.0,vehicle_2,flow_west.1,V2V,627.3046982380895,False
20.0,vehicle_2,vehicle_0,V2V,626.6489231978197,False
20.0,vehicle_2,vehicle_1,V2V,487.5833615095528,False
21.0,BS_1,flow_east.1,V2I,322.2108167747308,False
21.0,BS_1,flow_west.0,V2I,351.6083105509803,False
21.0,BS_1,flow_west.1,V2I,181.15878937659377,False
21.0,BS_1,vehicle_0,V2I,566.5107412964649,True
21.0,BS_1,vehicle_1,V2I,524.9613339046247,True
21.0,BS_1,vehicle_2,V2I,616.1619792154722,False
21.0,flow_east.1,flow_west.0,V2V,705.5773630739525,True
21.0,flow_east.1,flow_west.1,V2V,154.90754737745706,False
21.0,flow_east.1,vehicle_0,V2V,212.78715673696632,False
21.0,flow_east.1,vehicle_1,V2V,247.4425795872103,False
21.0,flow_east.1,vehicle_2,V2V,172.47707153375836,False
21.0,flow_west.0,flow_east.1,V2V,705.5773630739525,False
21.0,flow_west.0,flow_west.1,V2V,180.44681534635475,False
21.0,flow_west.0,vehicle_0,V2V,252.91330411827303,False
21.0,flow_west.0,vehicle_1,V2V,297.56856172129415,False
21.0,flow_west.0,vehicle_2,V2V,202.14834559963,False
21.0,flow_west.1,flow_east.1,V2V,154.90754737745706,False
21.0,flow_west.1,flow_west.0,V2V,180.44681534635475,False
21.0,flow_west.1,vehicle_0,V2V,505.91270984992025,False
21.0,flow_west.1,vehicle_1,V2V,406.4347403118046,False
21.0,flow_west.1,vehicle_2,V2V,802.3768088442774,False
21.0,vehicle_0,flow_east.1,V2V,212.78715673696632,False
21.0,vehicle_0,flow_west.0,V2V,252.91330411827303,False
21.0,vehicle_0,flow_west.1,V2V,505.91270984992025,False
21.0,vehicle_0,vehicle_1,V2V,742.5362499583837,False
21.0,vehicle_0,vehicle_2,V2V,628.9443063073678,False
21.0,vehicle_1,flow_east.1,V2V,247.4425795872103,False
21.0,vehicle_1,flow_west.0,V2V,297.56856172129415,False
21.0,vehicle_1,flow_west.1,V2V,406.4347403118046,False
21.0,vehicle_1,vehicle_0,V2V,742.5362499583837,False
21.0,vehicle_1,vehicle_2,V2V,483.73464385559106,False
21.0,vehicle_2,flow_east.1,V2V,172.47707153375836,False
21.0,vehicle_2,flow_west.0,V2V,202.14834559963,False
21.0,vehicle_2,flow_west.1,V2V,802.3768088442774,True
21.0,vehicle_2,vehicle_0,V2V,628.9443063073678,False
21.0,vehicle_2,vehicle_1,V2V,483.73464385559106,False
22.0,BS_1,flow_east.1,V2I,329.3498405350366,False
22.0,BS_1,flow_west.0,V2I,342.24036364990644,False
22.0,BS_1,flow_west.1,V2I,629.9281871709879,False
22.0,BS_1,vehicle_0,V2I,580.5267618457086,True
22.0,BS_1,vehicle_1,V2I,539.2119801462821,True
22.0,BS_1,vehicle_2,V2I,622.3873495175933,False
22.0,flow_east.1,flow_west.0,V2V,945.534346704552,True
22.0,flow_east.1,flow_west.1,V2V,168.3329584985145,False
22.0,flow_east.1,vehicle_0,V2V,210.74198038462131,False
22.0,flow_east.1,vehicle_1,V2V,245.8101056281785,False
22.0,flow_east.1,vehicle_2,V2V,171.32064711173012,False
22.0,flow_west.0,flow_east.1,V2V,945.534346704552,False
22.0,flow_west.0,flow_west.1,V2V,179.97294718516198,False
22.0,flow_west.0,vehicle_0,V2V,226.55052395897073,False
22.0,flow_west.0,vehicle_1,V2V,265.3806678869849,False
22.0,flow_west.0,vehicle_2,V2V,183.06423184922815,False
22.0,flow_west.1,flow_east.1,V2V,168.3329584985145,False
22.0,flow_west.1,flow_west.0,V2V,179.97294718516198,False
22.0,flow_west.1,vehicle_0,V2V,607.9765242918677,False
22.0,flow_west.1,vehicle_1,V2V,469.3358661176646,False
22.0,flow_west.1,vehicle_2,V2V,1300.4603597211546,False
22.0,vehicle_0,flow_east.1,V2V,210.74198038462131,False
22.0,vehicle_0,flow_west.0,V2V,226.55052395897073,False
22.0,vehicle_0,flow_west.1,V2V,607.9765242918677,False
22.0,vehicle_0,vehicle_1,V2V,737.2526592025351,False
22.0,vehicle_0,vehicle_2,V2V,631.5681801093004,False
22.0,vehicle_1,flow_east.1,V2V,245.8101056281785,False
22.0,vehicle_1,flow_west.0,V2V,265.3806678869849,False
22.0,vehicle_1,flow_west.1,V2V,469.3358661176646,False
22.0,vehicle_1,vehicle_0,V2V,737.2526592025351,False
22.0,vehicle_1,vehicle_2,V2V,483.414083904372,False
22.0,vehicle_2,flow_east.1,V2V,171.32064711173012,False
22.0,vehicle_2,flow_west.0,V2V,183.06423184922815,False
22.0,vehicle_2,flow_west.1,V2V,1300.4603597211546,True
22.0,vehicle_2,vehicle_0,V2V,631.5681801093004,False
22.0,vehicle_2,vehicle_1,V2V,483.414083904372,False
23.0,BS_1,flow_east.1,V2I,336.52922116487616,False
23.0,BS_1,flow_west.0,V2I,333.2337748837411,False
23.0,BS_1,flow_west.1,V2I,624.3540206300363,False
23.0,BS_1,vehicle_0,V2I,592.6070422413102,True
23.0,BS_1,vehicle_1,V2I,553.1720551619138,True
23.0,BS_1,vehicle_2,V2I,176.43898647482362,False
23.0,flow_east.1,flow_west.0,V2V,1252.2993603910777,True
23.0,flow_east.1,flow_west.1,V2V,183.7813277310543,False
23.0,flow_east.1,vehicle_0,V2V,209.4681698477862,False
23.0,flow_east.1,vehicle_1,V2V,244.1817309509043,False
23.0,flow_east.1,vehicle_2,V2V,170.16827604304115,False
23.0,flow_west.0,flow_east.1,V2V,1252.2993603910777,False
23.0,flow_west.0,flow_west.1,V2V,179.73624792342704,False
23.0,flow_west.0,vehicle_0,V2V,204.91099292542208,False
23.0,flow_west.0,vehicle_1,V2V,238.24667901772617,False
23.0,flow_west.0,vehicle_2,V2V,166.50813734238267,False
23.0,flow_west.1,flow_east.1,V2V,183.7813277310543,False
23.0,flow_west.1,flow_west.0,V2V,179.73624792342704,False
23.0,flow_west.1,vehicle_0,V2V,765.0036670516544,False
23.0,flow_west.1,vehicle_1,V2V,553.4970751947817,False
23.0,flow_west.1,vehicle_2,V2V,905.7365996232738,False
23.0,vehicle_0,flow_east.1,V2V,209.4681698477862,False
23.0,vehicle_0,flow_west.0,V2V,204.91099292542208,False
23.0,vehicle_0,flow_west.1,V2V,765.0036670516544,False
23.0,vehicle_0,vehicle_1,V2V,737.9130446834608,False
23.0,vehicle_0,vehicle_2,V2V,629.2722569700819,False
23.0,vehicle_1,flow_east.1,V2V,244.1817309509043,False
23.0,vehicle_1,flow_west.0,V2V,238.24667901772617,False
23.0,vehicle_1,flow_west.1,V2V,553.4970751947817,False
23.0,vehicle_1,vehicle_0,V2V,737.9130446834608,False
23.0,vehicle_1,vehicle_2,V2V,482.4525595247408,False
23.0,vehicle_2,flow_east.1,V2V,170.16827604304115,False
23.0,vehicle_2,flow_west.0,V2V,166.50813734238267,False
23.0,vehicle_2,flow_west.1,V2V,905.7365996232738,True
23.0,vehicle_2,vehicle_0,V2V,629.2722569700819,False
23.0,vehicle_2,vehicle_1,V2V,482.4525595247408,False
24.0,BS_1,flow_east.1,V2I,344.3504000172214,False
24.0,BS_1,flow_west.0,V2I,324.5858971233357,False
24.0,BS_1,flow_west.1,V2I,615.8344321037408,True
24.0,BS_1,vehicle_0,V2I,604.3771075629377,True
24.0,BS_1,vehicle_1,V2I,566.8363947811912,True
24.0,BS_1,vehicle_2,V2I,177.1429351712039,True
24.0,flow_east.1,flow_west.0,V2V,803.3695711422525,True
24.0,flow_east.1,flow_west.1,V2V,201.14799480443173,False
24.0,flow_east.1,vehicle_0,V2V,207.9441250896446,False
24.0,flow_east.1,vehicle_1,V2V,242.8279094627821,False
24.0,flow_east.1,vehicle_2,V2V,169.24930978921546,False
24.0,flow_west.0,flow_east.1,V2V,803.3695711422525,False
24.0,flow_west.0,flow_west.1,V2V,179.73624792342704,False
24.0,flow_west.0,vehicle_0,V2V,185.219676465199,False
24.0,flow_west.0,vehicle_1,V2V,215.09830066985649,False
24.0,flow_west.0,vehicle_2,V2V,152.29589712219436,False
24.0,flow_west.1,flow_east.1,V2V,201.14799480443173,False
24.0,flow_west.1,flow_west.0,V2V,179.73624792342704,False
24.0,flow_west.1,vehicle_0,V2V,1161.9642567471524,False
24.0,flow_west.1,vehicle_1,V2V,675.6003666888053,False
24.0,flow_west.1,vehicle_2,V2V,679.5502989284676,False
24.0,vehicle_0,flow_east.1,V2V,207.9441250896446,False
24.0,vehicle_0,flow_west.0,V2V,185.219676465199,False
24.0,vehicle_0,flow_west.1,V2V,1161.9642567471524,False
24.0,vehicle_0,vehicle_1,V2V,731.6401320903686,False
24.0,vehicle_0,vehicle_2,V2V,633.2084101052498,False
